case,step,bank,stage,rms,sample_diversity_rms,batch_mean_rms,diversity_to_rms
logos,64,evolving_prior,stage32_upsample,5.6082844734191895,0.5748471021652222,5.578745875546493,0.10249963333524637
logos,64,evolving_prior,stage32_position,5.608553886413574,0.5748471021652222,5.579016714972008,0.10249470965372356
logos,64,evolving_prior,stage32_block0_attention,0.27169445157051086,0.005894192494452,0.27163050916463527,0.021694195300570294
logos,64,evolving_prior,stage32_block0_attention_residual,5.691583633422852,0.5749087333679199,5.662473329256763,0.1010103286529722
logos,64,evolving_prior,stage32_block0_ffn,0.25276464223861694,0.021555228158831596,0.2518438732727813,0.08527786152338053
logos,64,evolving_prior,stage32_block0,5.820711612701416,0.5753588676452637,5.792205611997823,0.09884682594302886
logos,64,evolving_prior,stage32_block1_attention,0.2902967631816864,0.005914165638387203,0.29023651279355916,0.020372826667329175
logos,64,evolving_prior,stage32_block1_attention_residual,5.901909828186035,0.5754667520523071,5.873787333341349,0.09750517524073696
logos,64,evolving_prior,stage32_block1_ffn,0.2515885829925537,0.020631466060876846,0.2507412165966736,0.08200477865677823
logos,64,evolving_prior,stage32_block1,6.029109001159668,0.5758170485496521,6.001548972928914,0.09550615993820923
logos,64,evolving_prior,stage64_unwindows,6.142011642456055,0.5765528082847595,6.11489115809306,0.0938703541848398
logos,64,evolving_prior,stage128_unwindows,6.095628261566162,0.576923668384552,6.068265236792294,0.09464548092969204
logos,64,evolving_prior,output_projection,16.109134674072266,0.7492519021034241,16.09170101433008,0.04651099623056407
logos,128,fixed_latent,input_projection,0.6125020980834961,0.6064047813415527,0.08620940391157038,0.9900452312554983
logos,128,fixed_latent,stage8_position,0.6128330826759338,0.6064047813415527,0.08853038115919062,0.9895105184166756
logos,128,fixed_latent,stage8_block0_attention,0.05042211711406708,0.046468790620565414,0.019571443291866542,0.9215953886950388
logos,128,fixed_latent,stage8_block0_attention_residual,0.6150107383728027,0.6082751750946045,0.09077180001238414,0.9890480558176606
logos,128,fixed_latent,stage8_block0_ffn,0.49817606806755066,0.1858639121055603,0.4622055830169746,0.3730888013680294
logos,128,fixed_latent,stage8_block0,0.7948905229568481,0.6367413401603699,0.47582707911318756,0.8010428125269476
logos,128,fixed_latent,stage8_block1_attention,0.8986119031906128,0.05983748659491539,0.8966174366773483,0.06658879810344857
logos,128,fixed_latent,stage8_block1_attention_residual,1.378380537033081,0.6398499608039856,1.2208705633812058,0.4642041465423196
logos,128,fixed_latent,stage8_block1_ffn,1.230657696723938,0.09594539552927017,1.2269119151685666,0.0779626989573793
logos,128,fixed_latent,stage8_block1,2.3597803115844727,0.6479724645614624,2.2690735563466986,0.27459016476257564
logos,128,fixed_latent,stage16_upsample,2.338916540145874,0.5691257119178772,2.2686177522451674,0.24332878157438736
logos,128,fixed_latent,stage16_position,2.3394052982330322,0.569125771522522,2.2691216374601155,0.2432779698124076
logos,128,fixed_latent,stage16_block0_attention,1.0005457401275635,0.018845686689019203,1.000368241289493,0.01883540745135399
logos,128,fixed_latent,stage16_block0_attention_residual,3.110197067260742,0.5699363946914673,3.0575314067403156,0.18324767928401076
logos,128,fixed_latent,stage16_block0_ffn,1.3305448293685913,0.04127218574285507,1.3299045641110874,0.031019011785150256
logos,128,fixed_latent,stage16_block0,4.207146167755127,0.57194983959198,4.168087362069965,0.13594722331626624
logos,128,fixed_latent,stage16_block1_attention,0.8455572128295898,0.010493814945220947,0.8454920934083534,0.012410532115389604
logos,128,fixed_latent,stage16_block1_attention_residual,4.838533878326416,0.5723738670349121,4.804560151361201,0.1182948970552395
logos,128,fixed_latent,stage16_block1_ffn,1.286861538887024,0.027237508445978165,1.286573254191278,0.02116584234037738
logos,128,fixed_latent,stage16_block1,5.933740139007568,0.5736278295516968,5.905948116131174,0.09667221956363552
logos,128,fixed_latent,stage32_upsample,5.933740139007568,0.5736278295516968,5.905948116131174,0.09667221956363552
logos,128,fixed_latent,stage32_position,5.934025764465332,0.5736278295516968,5.906235085610983,0.09666756639088873
logos,128,fixed_latent,stage32_block0_attention,0.2758238613605499,0.005337229929864407,0.27577221845668143,0.019350138539637494
logos,128,fixed_latent,stage32_block0_attention_residual,6.021223068237305,0.5736659169197083,5.993833051832336,0.0952739851054293
logos,128,fixed_latent,stage32_block0_ffn,0.26141244173049927,0.020283984020352364,0.2606242979535173,0.0775937973191955
logos,128,fixed_latent,stage32_block0,6.1586995124816895,0.5740361213684082,6.13188895988883,0.09320735980137088
logos,128,fixed_latent,stage32_block1_attention,0.28981760144233704,0.005374388303607702,0.28976776572999174,0.018544036928264368
logos,128,fixed_latent,stage32_block1_attention_residual,6.244855880737305,0.5741215348243713,6.218408915022412,0.0919351136021072
logos,128,fixed_latent,stage32_block1_ffn,0.26211804151535034,0.019413337111473083,0.26139814465684186,0.07406333802603277
logos,128,fixed_latent,stage32_block1,6.383032321929932,0.5743959546089172,6.35713543273471,0.08998794391742115
logos,128,fixed_latent,stage64_unwindows,6.503686428070068,0.5750270485877991,6.478215884644106,0.08841555553877388
logos,128,fixed_latent,stage128_unwindows,6.460207462310791,0.5752888917922974,6.43454140922851,0.08905114814788298
logos,128,fixed_latent,output_projection,16.894908905029297,0.7453690767288208,16.878458811416838,0.04411796955631637
logos,128,evolving_prior,input_projection,0.6132545471191406,0.6071270704269409,0.08647462007492483,0.9900082653753087
logos,128,evolving_prior,stage8_position,0.6135866641998291,0.6071270704269409,0.08879929526000847,0.9894724019445369
logos,128,evolving_prior,stage8_block0_attention,0.050316035747528076,0.04636136069893837,0.019553201463940784,0.9214032864506025
logos,128,evolving_prior,stage8_block0_attention_residual,0.6157565116882324,0.6089908480644226,0.09102872436893561,0.9890124367418215
logos,128,evolving_prior,stage8_block0_ffn,0.4981299340724945,0.1858537793159485,0.4621599332839731,0.37310301309637933
logos,128,evolving_prior,stage8_block0,0.7954002022743225,0.6374267935752869,0.475761037297467,0.8013912892562318
logos,128,evolving_prior,stage8_block1_attention,0.8976017236709595,0.05913061276078224,0.89565195526589,0.06587622461212897
logos,128,evolving_prior,stage8_block1_attention_residual,1.3777966499328613,0.6404626965522766,1.2198898076839573,0.46484558993773556
logos,128,evolving_prior,stage8_block1_ffn,1.230162501335144,0.09578205645084381,1.2264279747923177,0.07786130397153852
logos,128,evolving_prior,stage8_block1,2.358581781387329,0.6484883427619934,2.267679626577359,0.2749484236160552
logos,128,evolving_prior,stage16_upsample,2.3376526832580566,0.5695026516914368,2.267220059292881,0.2436215849215478
logos,128,evolving_prior,stage16_position,2.338141679763794,0.5695026516914368,2.267724243457541,0.24357063415805053
logos,128,evolving_prior,stage16_block0_attention,1.0004807710647583,0.018855582922697067,1.0003030742045025,0.018846522060219185
logos,128,evolving_prior,stage16_block0_attention_residual,3.108865261077881,0.5703080892562866,3.05610731075754,0.18344574028227714
logos,128,evolving_prior,stage16_block0_ffn,1.3304710388183594,0.04136290028691292,1.3298279195498413,0.031088914437137124
logos,128,evolving_prior,stage16_block0,4.205750942230225,0.5723243951797485,4.16662762612074,0.136081380719196
logos,128,evolving_prior,stage16_block1_attention,0.845543384552002,0.010537701658904552,0.8454777182181695,0.01246263864330012
logos,128,evolving_prior,stage16_block1_attention_residual,4.837132930755615,0.5727563500404358,4.803103700034881,0.11840823029665318
logos,128,evolving_prior,stage16_block1_ffn,1.2868173122406006,0.02729858085513115,1.2865277232012604,0.021214029835827264
logos,128,evolving_prior,stage16_block1,5.932312965393066,0.5740165114402771,5.9044764513007095,0.09676099605480669
logos,128,evolving_prior,stage32_upsample,5.932312965393066,0.5740165114402771,5.9044764513007095,0.09676099605480669
logos,128,evolving_prior,stage32_position,5.93259859085083,0.5740165114402771,5.9047634232676245,0.09675633748851932
logos,128,evolving_prior,stage32_block0_attention,0.27582085132598877,0.005344459321349859,0.2757690678461884,0.019376560168155373
logos,128,evolving_prior,stage32_block0_attention_residual,6.0197930335998535,0.5740554332733154,5.992359178729752,0.09536132389754746
logos,128,evolving_prior,stage32_block0_ffn,0.2614087164402008,0.020309068262577057,0.2606186078875016,0.07769086103608526
logos,128,evolving_prior,stage32_block0,6.157266139984131,0.5744292140007019,6.1304124980867005,0.09329289995611305
logos,128,evolving_prior,stage32_block1_attention,0.2898222804069519,0.005384265910834074,0.289772262131639,0.018577819149286228
logos,128,evolving_prior,stage32_block1_attention_residual,6.243424892425537,0.5745146870613098,6.216935520150557,0.09201915566539537
logos,128,evolving_prior,stage32_block1_ffn,0.26211825013160706,0.019438212737441063,0.26139650521311436,0.07415818138447561
logos,128,evolving_prior,stage32_block1,6.381600856781006,0.5747897624969482,6.355662532277557,0.09006983911978514
logos,128,evolving_prior,stage64_unwindows,6.502263069152832,0.5754188895225525,6.476752127575167,0.08849517212743636
logos,128,evolving_prior,stage128_unwindows,6.458789348602295,0.5756858587265015,6.433082126141465,0.0891321620283346
logos,128,evolving_prior,output_projection,16.891206741333008,0.7452319860458374,16.874759093552353,0.04411952310205551
logos,256,fixed_latent,input_projection,0.6127964854240417,0.6066986918449402,0.08623357734488417,0.9900492353919392
logos,256,fixed_latent,stage8_position,0.613128662109375,0.6066986918449402,0.08856327463271922,0.9895128532365238
logos,256,fixed_latent,stage8_block0_attention,0.061295926570892334,0.054808683693408966,0.027444467675290605,0.8941651877962805
logos,256,fixed_latent,stage8_block0_attention_residual,0.6165698170661926,0.6095215082168579,0.09296166058158092,0.9885685146203353
logos,256,fixed_latent,stage8_block0_ffn,1.001162052154541,0.21627743542194366,0.9775221356069635,0.21602640147666996
logos,256,fixed_latent,stage8_block0,1.1931747198104858,0.6509342789649963,0.9999752379249957,0.545548165040226
logos,256,fixed_latent,stage8_block1_attention,3.499922275543213,0.09026531130075455,3.4987580808651746,0.02579066167597814
logos,256,fixed_latent,stage8_block1_attention_residual,4.311560153961182,0.6613456606864929,4.260536689000215,0.15338894438916537
logos,256,fixed_latent,stage8_block1_ffn,3.074058771133423,0.04027402028441429,3.0737949397564663,0.01310125254032311
logos,256,fixed_latent,stage8_block1,7.139390468597412,0.6638216972351074,7.108462352533034,0.09298016408472477
logos,256,fixed_latent,stage16_upsample,7.132447719573975,0.5862108469009399,7.108316770898134,0.0821892946081005
logos,256,fixed_latent,stage16_position,7.13321590423584,0.5862108469009399,7.109087563071566,0.0821804435434005
logos,256,fixed_latent,stage16_block0_attention,2.166293144226074,0.007747215684503317,2.1662792911741615,0.003576254536535069
logos,256,fixed_latent,stage16_block0_attention_residual,9.019416809082031,0.586449921131134,9.000330886470607,0.06502082490972286
logos,256,fixed_latent,stage16_block0_ffn,2.9668455123901367,0.01762661151587963,2.9667931503486993,0.0059411962780897744
logos,256,fixed_latent,stage16_block0,11.696515083312988,0.5877277851104736,11.681739645479922,0.05024811073419334
logos,256,fixed_latent,stage16_block1_attention,1.923148512840271,0.005040178541094065,1.9231419081908698,0.002620795277869776
logos,256,fixed_latent,stage16_block1_attention_residual,13.324317932128906,0.5881004333496094,13.311332999994626,0.0441373762128209
logos,256,fixed_latent,stage16_block1_ffn,3.2823545932769775,0.014550220221281052,3.282322343569867,0.004432860560246377
logos,256,fixed_latent,stage16_block1,16.191944122314453,0.5895510911941528,16.181207741421076,0.0364101485739245
logos,256,fixed_latent,stage32_upsample,16.191944122314453,0.5895510911941528,16.181207741421076,0.0364101485739245
logos,256,fixed_latent,stage32_position,16.192617416381836,0.5895510911941528,16.181881482206702,0.03640863462862481
logos,256,fixed_latent,stage32_block0_attention,0.32325902581214905,0.0021379573736339808,0.32325195576715104,0.0066137592547110555
logos,256,fixed_latent,stage32_block0_attention_residual,16.299413681030273,0.5895724892616272,16.288747362067554,0.03617139246841674
logos,256,fixed_latent,stage32_block0_ffn,0.3695061504840851,0.007547876797616482,0.36942905245989427,0.020426931426521883
logos,256,fixed_latent,stage32_block0,16.525463104248047,0.5897250175476074,16.51493733604648,0.035685839109465704
logos,256,fixed_latent,stage32_block1_attention,0.36425575613975525,0.0023515592329204082,0.364248165472551,0.006455791551083073
logos,256,fixed_latent,stage32_block1_attention_residual,16.6380672454834,0.5897414684295654,16.627612175704666,0.03544531102851852
logos,256,fixed_latent,stage32_block1_ffn,0.3624027967453003,0.007426008582115173,0.3623267054542817,0.02049103552402835
logos,256,fixed_latent,stage32_block1,16.85873794555664,0.5898061990737915,16.848417544816648,0.03498519289987797
logos,256,fixed_latent,stage64_unwindows,17.045387268066406,0.5898517370223999,17.035178368502397,0.03460477182160916
logos,256,fixed_latent,stage128_unwindows,17.02225685119629,0.5896417498588562,17.0120413506117,0.034639457917556765
logos,256,fixed_latent,output_projection,48.19696807861328,0.8456770181655884,48.189548268808394,0.017546270063839256
logos,256,evolving_prior,input_projection,0.6136263608932495,0.6074913740158081,0.08655369015517503,0.9900020806333829
logos,256,evolving_prior,stage8_position,0.6139596104621887,0.6074913740158081,0.08888550936608319,0.989464719932454
logos,256,evolving_prior,stage8_block0_attention,0.06101972609758377,0.05463068187236786,0.027182633632234453,0.8952954293010355
logos,256,evolving_prior,stage8_block0_attention_residual,0.6173734664916992,0.6103001236915588,0.0931866736719647,0.9885428461311505
logos,256,evolving_prior,stage8_block0_ffn,0.9999738931655884,0.21628548204898834,0.9763034247955809,0.2162911287256707
logos,256,evolving_prior,stage8_block0,1.1923364400863647,0.6516561508178711,0.9985041048784232,0.5465371424617951
logos,256,evolving_prior,stage8_block1_attention,3.4975898265838623,0.08905604481697083,3.496455865001658,0.025462117981957
logos,256,evolving_prior,stage8_block1_attention_residual,4.308169841766357,0.6619265675544739,4.257015457415055,0.15364449217793205
logos,256,evolving_prior,stage8_block1_ffn,3.0738582611083984,0.04043591022491455,3.073592286974417,0.013154773834735574
logos,256,evolving_prior,stage8_block1,7.135836124420166,0.6643716096878052,7.104841135368239,0.09310354079099452
logos,256,evolving_prior,stage16_upsample,7.128868579864502,0.5866164565086365,7.104691996274896,0.08228745556700756
logos,256,evolving_prior,stage16_position,7.129637241363525,0.5866164565086365,7.105463273171634,0.08227858397974362
logos,256,evolving_prior,stage16_block0_attention,2.166208028793335,0.007784728426486254,2.166194040711042,0.0035937122949464186
logos,256,evolving_prior,stage16_block0_attention_residual,9.01579761505127,0.5868404507637024,8.996678549382079,0.0650902422414642
